round,moody_avg_mood,moody_avg_score,moody_avg_connectivity,sarsa_avg_score,sarsa_avg_connectivity,tft_avg_score,tft_avg_connectivity,wsls_avg_score,wsls_avg_connectivity
700,99.607,3.244,0.341,3.573,0.003,50.0,0.433,50.0,0.389
800,99.857,3.273,0.328,3.572,0.003,50.0,0.397,50.0,0.356
900,99.714,3.298,0.38,3.572,0.003,50.0,0.453,50.0,0.419
1000,99.821,3.323,0.339,3.571,0.003,50.0,0.4,50.0,0.458
1100,99.429,3.265,0.599,3.583,0.281,50.0,0.511,50.0,0.532
1200,99.571,3.246,0.421,3.55,0.06,50.0,0.47,50.0,0.414
1300,99.679,3.259,0.391,3.546,0.014,50.0,0.403,50.0,0.425
1400,99.643,3.276,0.367,3.541,0.007,50.0,0.44,50.0,0.411
1500,99.929,3.291,0.326,3.537,0.003,50.0,0.434,50.0,0.412
1600,99.5,3.307,0.355,3.536,0.003,50.0,0.422,50.0,0.387
0,50.0,0.0,0.0,0.077,0.004,0.0,0.0,0.0,0.0
100,98.917,2.776,0.567,3.553,0.274,50.0,0.487,50.0,0.537
200,99.5,2.989,0.55,3.58,0.064,50.0,0.424,50.0,0.514
300,99.542,3.118,0.495,3.56,0.011,50.0,0.416,50.0,0.49
400,99.375,3.19,0.466,3.558,0.006,50.0,0.424,50.0,0.459
500,99.458,3.239,0.426,3.553,0.006,50.0,0.43,50.0,0.489
600,99.583,3.276,0.401,3.552,0.006,50.0,0.385,50.0,0.468
700,99.833,3.31,0.417,3.55,0.006,50.0,0.423,50.0,0.471
800,99.917,3.337,0.361,3.549,0.006,50.0,0.402,50.0,0.492
900,99.875,3.36,0.403,3.549,0.006,50.0,0.379,50.0,0.491
1000,99.958,3.381,0.373,3.547,0.006,50.0,0.349,50.0,0.465
1100,99.292,3.337,0.593,3.516,0.294,50.0,0.448,50.0,0.549
1200,99.25,3.318,0.488,3.456,0.072,50.0,0.38,50.0,0.486
1300,99.708,3.327,0.423,3.43,0.025,50.0,0.401,50.0,0.483
1400,99.667,3.339,0.393,3.42,0.006,50.0,0.425,50.0,0.46
1500,99.625,3.351,0.402,3.421,0.006,50.0,0.369,50.0,0.484
1600,99.958,3.363,0.409,3.422,0.006,50.0,0.45,50.0,0.518
1700,99.875,3.374,0.385,3.423,0.006,50.0,0.387,50.0,0.53
1800,99.917,3.384,0.405,3.424,0.006,50.0,0.437,50.0,0.487
1900,99.75,3.394,0.387,3.424,0.006,50.0,0.425,50.0,0.465
2000,99.875,3.402,0.392,3.423,0.006,50.0,0.39,50.0,0.494
2100,99.042,3.375,0.57,3.445,0.314,50.0,0.517,50.0,0.522
2200,99.792,3.364,0.426,3.416,0.071,50.0,0.375,50.0,0.463
2300,99.792,3.369,0.387,3.417,0.02,50.0,0.419,50.0,0.484
2400,99.792,3.375,0.375,3.417,0.009,50.0,0.443,50.0,0.522
2500,99.833,3.383,0.369,3.417,0.006,50.0,0.381,50.0,0.479
2600,99.75,3.39,0.357,3.417,0.006,50.0,0.419,50.0,0.476
2700,99.875,3.397,0.382,3.417,0.006,50.0,0.373,50.0,0.492
2800,99.833,3.403,0.39,3.418,0.006,50.0,0.405,50.0,0.503
2900,99.875,3.409,0.372,3.418,0.006,50.0,0.406,50.0,0.522
3000,99.792,3.414,0.375,3.418,0.006,50.0,0.359,50.0,0.456
3100,99.125,3.397,0.532,3.42,0.302,50.0,0.51,50.0,0.554
3200,99.75,3.391,0.432,3.425,0.07,50.0,0.416,50.0,0.536
3300,99.708,3.394,0.38,3.434,0.009,50.0,0.388,50.0,0.499
3400,99.917,3.398,0.384,3.436,0.006,50.0,0.393,50.0,0.519
3500,99.875,3.403,0.368,3.436,0.006,50.0,0.386,50.0,0.512
3600,99.917,3.408,0.407,3.435,0.006,50.0,0.383,50.0,0.536
3700,99.833,3.412,0.374,3.436,0.006,50.0,0.406,50.0,0.508
3800,99.792,3.416,0.389,3.436,0.006,50.0,0.4,50.0,0.474
3900,99.875,3.421,0.398,3.436,0.006,50.0,0.365,50.0,0.528
4000,99.833,3.425,0.363,3.437,0.006,50.0,0.393,50.0,0.464
4100,99.208,3.408,0.575,3.445,0.263,50.0,0.463,50.0,0.549
4200,99.708,3.402,0.443,3.447,0.054,50.0,0.408,50.0,0.469
4300,99.708,3.404,0.391,3.446,0.016,50.0,0.38,50.0,0.449
4400,99.833,3.407,0.374,3.444,0.009,50.0,0.417,50.0,0.491
4500,99.875,3.411,0.392,3.444,0.006,50.0,0.397,50.0,0.499
4600,99.917,3.414,0.402,3.444,0.006,50.0,0.43,50.0,0.504
4700,99.917,3.418,0.374,3.444,0.006,50.0,0.352,50.0,0.497
4800,99.958,3.421,0.378,3.444,0.006,50.0,0.366,50.0,0.471
4900,99.958,3.424,0.39,3.444,0.006,50.0,0.384,50.0,0.481
5000,99.917,3.428,0.379,3.444,0.006,50.0,0.383,50.0,0.471
5100,99.083,3.414,0.544,3.448,0.342,50.0,0.541,50.0,0.571
5200,99.625,3.408,0.439,3.441,0.093,50.0,0.429,50.0,0.496
5300,99.75,3.408,0.4,3.444,0.012,50.0,0.357,50.0,0.491
5400,99.75,3.41,0.413,3.445,0.006,50.0,0.379,50.0,0.502
5500,99.833,3.413,0.387,3.445,0.006,50.0,0.402,50.0,0.478
5600,99.667,3.416,0.378,3.445,0.006,50.0,0.399,50.0,0.46
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.042,2.765,0.578,3.431,0.261,50.0,0.477,50.0,0.509
200,98.458,2.938,0.565,3.507,0.048,50.0,0.468,50.0,0.461
300,98.417,3.046,0.533,3.487,0.008,50.0,0.47,50.0,0.43
400,98.875,3.107,0.518,3.468,0.0,50.0,0.464,50.0,0.452
500,98.75,3.147,0.474,3.468,0.0,50.0,0.391,50.0,0.415
600,99.375,3.178,0.438,3.468,0.0,50.0,0.43,50.0,0.458
700,99.333,3.202,0.413,3.468,0.0,50.0,0.444,50.0,0.425
800,99.125,3.226,0.398,3.468,0.0,50.0,0.405,50.0,0.453
900,99.667,3.246,0.395,3.468,0.0,50.0,0.397,50.0,0.428
0,50.24,0.24,0.007,0.0,0.0,0.0,0.0,0.0,0.0
100,98.12,2.563,0.531,3.462,0.284,50.0,0.482,50.0,0.463
200,99.52,2.826,0.443,3.492,0.063,50.0,0.405,50.0,0.439
300,99.32,2.966,0.432,3.502,0.004,50.0,0.338,50.0,0.4
400,99.6,3.043,0.414,3.502,0.002,50.0,0.37,50.0,0.424
500,99.32,3.088,0.35,3.504,0.0,50.0,0.362,50.0,0.37
600,99.84,3.125,0.349,3.504,0.0,50.0,0.355,50.0,0.408
700,99.68,3.161,0.357,3.504,0.0,50.0,0.372,50.0,0.4
800,99.84,3.189,0.304,3.504,0.0,50.0,0.371,50.0,0.399
900,99.88,3.214,0.313,3.504,0.0,50.0,0.388,50.0,0.439
1000,99.84,3.235,0.343,3.504,0.0,50.0,0.375,50.0,0.462
1100,99.32,3.177,0.52,3.471,0.283,50.0,0.471,50.0,0.534
1200,99.68,3.164,0.375,3.406,0.063,50.0,0.395,50.0,0.42
1300,99.68,3.172,0.342,3.407,0.006,50.0,0.334,50.0,0.43
1400,99.76,3.185,0.319,3.409,0.002,50.0,0.371,50.0,0.448
1500,99.8,3.2,0.34,3.411,0.002,50.0,0.403,50.0,0.394
1600,99.84,3.214,0.319,3.411,0.0,50.0,0.33,50.0,0.419
1700,99.72,3.227,0.33,3.411,0.0,50.0,0.348,50.0,0.411
1800,99.6,3.239,0.321,3.411,0.0,50.0,0.342,50.0,0.408
1900,99.72,3.249,0.327,3.411,0.0,50.0,0.37,50.0,0.436
2000,99.76,3.258,0.334,3.411,0.0,50.0,0.358,50.0,0.4
2100,99.52,3.223,0.503,3.435,0.261,50.0,0.46,50.0,0.501
2200,99.36,3.212,0.409,3.435,0.047,50.0,0.399,50.0,0.404
2300,99.48,3.22,0.365,3.439,0.012,50.0,0.392,50.0,0.433
2400,99.44,3.228,0.339,3.442,0.002,50.0,0.363,50.0,0.397
2500,99.48,3.236,0.346,3.443,0.0,50.0,0.365,50.0,0.448
2600,99.48,3.244,0.335,3.443,0.0,50.0,0.332,50.0,0.412
2700,99.68,3.251,0.342,3.443,0.0,50.0,0.379,50.0,0.419
2800,99.6,3.258,0.301,3.443,0.0,50.0,0.315,50.0,0.415
2900,99.76,3.264,0.339,3.443,0.0,50.0,0.387,50.0,0.461
3000,99.76,3.271,0.305,3.443,0.0,50.0,0.343,50.0,0.392
3100,99.4,3.245,0.496,3.461,0.275,50.0,0.46,50.0,0.535
3200,98.88,3.237,0.411,3.471,0.05,50.0,0.423,50.0,0.458
3300,99.68,3.241,0.336,3.476,0.003,50.0,0.344,50.0,0.397
3400,99.76,3.248,0.349,3.476,0.002,50.0,0.378,50.0,0.452
3500,99.12,3.254,0.335,3.477,0.0,50.0,0.387,50.0,0.482
3600,99.52,3.259,0.35,3.477,0.0,50.0,0.379,50.0,0.454
3700,99.56,3.264,0.349,3.477,0.0,50.0,0.363,50.0,0.422
3800,99.48,3.27,0.334,3.477,0.0,50.0,0.339,50.0,0.356
3900,99.6,3.274,0.317,3.477,0.0,50.0,0.318,50.0,0.424
4000,99.76,3.279,0.334,3.477,0.0,50.0,0.394,50.0,0.404
4100,98.76,3.26,0.496,3.461,0.249,50.0,0.478,50.0,0.472
4200,99.4,3.254,0.397,3.468,0.064,50.0,0.416,50.0,0.443
4300,99.84,3.256,0.335,3.472,0.011,50.0,0.372,50.0,0.375
4400,99.84,3.26,0.342,3.472,0.0,50.0,0.373,50.0,0.419
4500,99.68,3.264,0.316,3.472,0.0,50.0,0.34,50.0,0.427
4600,99.76,3.268,0.325,3.472,0.0,50.0,0.341,50.0,0.399
4700,99.68,3.272,0.311,3.472,0.0,50.0,0.344,50.0,0.437
4800,99.92,3.275,0.337,3.472,0.0,50.0,0.371,50.0,0.411
4900,99.8,3.279,0.321,3.472,0.0,50.0,0.337,50.0,0.392
5000,99.8,3.282,0.313,3.472,0.0,50.0,0.331,50.0,0.38
5100,99.28,3.267,0.51,3.452,0.32,50.0,0.43,50.0,0.469
5200,99.76,3.261,0.381,3.449,0.066,50.0,0.43,50.0,0.416
5300,99.8,3.262,0.375,3.45,0.022,50.0,0.356,50.0,0.447
5400,99.84,3.266,0.337,3.452,0.002,50.0,0.354,50.0,0.454
5500,99.92,3.269,0.326,3.452,0.0,50.0,0.343,50.0,0.428
5600,99.88,3.272,0.326,3.452,0.0,50.0,0.345,50.0,0.428
5700,99.84,3.275,0.341,3.452,0.0,50.0,0.38,50.0,0.413
5800,99.72,3.278,0.344,3.452,0.0,50.0,0.356,50.0,0.46
5900,99.8,3.281,0.321,3.452,0.0,50.0,0.353,50.0,0.452
6000,99.72,3.284,0.348,3.452,0.0,50.0,0.381,50.0,0.433
6100,99.2,3.27,0.485,3.452,0.228,50.0,0.478,50.0,0.504
6200,99.36,3.266,0.353,3.458,0.055,50.0,0.331,50.0,0.422
6300,99.36,3.268,0.359,3.46,0.014,50.0,0.354,50.0,0.444
6400,99.24,3.27,0.352,3.458,0.0,50.0,0.388,50.0,0.434
6500,99.56,3.273,0.353,3.458,0.0,50.0,0.376,50.0,0.425
6600,99.44,3.276,0.325,3.458,0.0,50.0,0.326,50.0,0.431
6700,99.52,3.278,0.352,3.458,0.0,50.0,0.358,50.0,0.413
6800,99.72,3.281,0.322,3.458,0.0,50.0,0.389,50.0,0.418
6900,99.76,3.283,0.345,3.458,0.0,50.0,0.336,50.0,0.435
7000,99.68,3.285,0.343,3.458,0.0,50.0,0.349,50.0,0.442
7100,99.28,3.273,0.502,3.455,0.321,50.0,0.41,50.0,0.496
7200,99.8,3.266,0.363,3.452,0.054,50.0,0.4,50.0,0.458
7300,99.8,3.267,0.349,3.451,0.018,50.0,0.426,50.0,0.444
7400,99.8,3.27,0.301,3.452,0.007,50.0,0.345,50.0,0.404
7500,99.96,3.272,0.348,3.453,0.0,50.0,0.376,50.0,0.415
7600,99.64,3.274,0.337,3.453,0.0,50.0,0.362,50.0,0.387
7700,99.84,3.277,0.313,3.453,0.0,50.0,0.399,50.0,0.431
7800,99.8,3.279,0.328,3.453,0.0,50.0,0.316,50.0,0.389
7900,99.8,3.281,0.339,3.453,0.0,50.0,0.391,50.0,0.445
8000,99.88,3.283,0.341,3.453,0.0,50.0,0.356,50.0,0.425
8100,99.16,3.272,0.51,3.461,0.271,50.0,0.487,50.0,0.507
8200,99.52,3.268,0.365,3.456,0.053,50.0,0.365,50.0,0.436
8300,99.88,3.269,0.329,3.454,0.005,50.0,0.358,50.0,0.405
8400,99.88,3.271,0.311,3.455,0.002,50.0,0.377,50.0,0.389
8500,99.88,3.273,0.351,3.456,0.0,50.0,0.369,50.0,0.417
8600,99.72,3.275,0.318,3.456,0.0,50.0,0.327,50.0,0.41
8700,99.84,3.278,0.335,3.456,0.0,50.0,0.334,50.0,0.409
8800,99.84,3.279,0.318,3.456,0.0,50.0,0.344,50.0,0.427
8900,99.96,3.281,0.34,3.456,0.0,50.0,0.383,50.0,0.455
9000,99.84,3.283,0.337,3.456,0.0,50.0,0.386,50.0,0.378
9100,99.28,3.274,0.5,3.445,0.241,50.0,0.486,50.0,0.506
9200,99.72,3.271,0.375,3.442,0.062,50.0,0.405,50.0,0.43
9300,99.44,3.272,0.337,3.44,0.006,50.0,0.359,50.0,0.406
9400,99.56,3.274,0.326,3.441,0.002,50.0,0.337,50.0,0.403
9500,99.48,3.276,0.337,3.441,0.0,50.0,0.324,50.0,0.416
9600,99.4,3.278,0.317,3.441,0.0,50.0,0.38,50.0,0.376
9700,99.44,3.279,0.339,3.441,0.0,50.0,0.346,50.0,0.421
9800,99.6,3.281,0.324,3.441,0.0,50.0,0.351,50.0,0.386
9900,99.36,3.283,0.334,3.441,0.0,50.0,0.337,50.0,0.388
10000,99.64,3.285,0.336,3.441,0.0,50.0,0.379,50.0,0.475
10100,99.08,3.276,0.551,3.448,0.264,50.0,0.467,50.0,0.512
10200,99.64,3.271,0.384,3.453,0.06,50.0,0.36,50.0,0.43
10300,99.68,3.272,0.347,3.45,0.016,50.0,0.375,50.0,0.431
10400,99.68,3.273,0.356,3.451,0.002,50.0,0.368,50.0,0.466
10500,99.68,3.275,0.337,3.451,0.002,50.0,0.349,50.0,0.439
10600,99.72,3.277,0.342,3.451,0.0,50.0,0.383,50.0,0.395
10700,99.72,3.278,0.322,3.451,0.0,50.0,0.348,50.0,0.376
10800,99.76,3.28,0.331,3.451,0.0,50.0,0.349,50.0,0.374
10900,99.72,3.282,0.337,3.451,0.0,50.0,0.351,50.0,0.389
11000,99.84,3.283,0.337,3.451,0.0,50.0,0.315,50.0,0.401
11100,98.88,3.275,0.541,3.447,0.235,50.0,0.446,50.0,0.494
11200,99.36,3.272,0.378,3.451,0.055,50.0,0.406,50.0,0.437
11300,99.52,3.273,0.343,3.453,0.01,50.0,0.41,50.0,0.396
11400,99.88,3.274,0.372,3.453,0.0,50.0,0.386,50.0,0.434
11500,99.64,3.276,0.33,3.453,0.0,50.0,0.364,50.0,0.411
11600,99.6,3.278,0.337,3.453,0.0,50.0,0.336,50.0,0.446
11700,99.6,3.28,0.337,3.453,0.0,50.0,0.352,50.0,0.441
11800,99.72,3.281,0.321,3.453,0.0,50.0,0.341,50.0,0.41
11900,99.6,3.283,0.337,3.453,0.0,50.0,0.316,50.0,0.381
12000,99.68,3.284,0.331,3.453,0.0,50.0,0.356,50.0,0.426
12100,99.56,3.277,0.474,3.451,0.245,50.0,0.472,50.0,0.483
12200,99.72,3.274,0.375,3.449,0.06,50.0,0.379,50.0,0.385
12300,99.6,3.274,0.347,3.45,0.012,50.0,0.392,50.0,0.433
12400,99.76,3.276,0.312,3.45,0.0,50.0,0.406,50.0,0.431
12500,99.76,3.277,0.311,3.45,0.0,50.0,0.345,50.0,0.373
12600,99.96,3.278,0.337,3.45,0.0,50.0,0.385,50.0,0.431
12700,99.96,3.28,0.345,3.45,0.0,50.0,0.364,50.0,0.416
12800,99.92,3.281,0.337,3.45,0.0,50.0,0.318,50.0,0.414
12900,99.76,3.282,0.325,3.45,0.0,50.0,0.342,50.0,0.405
13000,99.92,3.284,0.337,3.45,0.0,50.0,0.368,50.0,0.435
13100,98.96,3.277,0.535,3.448,0.277,50.0,0.489,50.0,0.531
13200,99.36,3.276,0.362,3.452,0.068,50.0,0.36,50.0,0.426
13300,99.56,3.276,0.332,3.451,0.005,50.0,0.394,50.0,0.411
13400,99.56,3.278,0.342,3.452,0.002,50.0,0.369,50.0,0.401
13500,99.64,3.279,0.323,3.452,0.0,50.0,0.334,50.0,0.372
13600,99.72,3.28,0.306,3.452,0.0,50.0,0.361,50.0,0.413
13700,99.72,3.282,0.327,3.452,0.0,50.0,0.396,50.0,0.43
13800,99.72,3.283,0.33,3.452,0.0,50.0,0.391,50.0,0.414
13900,99.76,3.284,0.322,3.452,0.0,50.0,0.363,50.0,0.389
14000,99.72,3.285,0.321,3.452,0.0,50.0,0.397,50.0,0.446
14100,99.24,3.279,0.497,3.456,0.298,50.0,0.49,50.0,0.509
14200,99.36,3.276,0.366,3.456,0.056,50.0,0.339,50.0,0.415
14300,99.64,3.276,0.353,3.458,0.013,50.0,0.358,50.0,0.428
14400,99.84,3.277,0.349,3.458,0.0,50.0,0.394,50.0,0.434
14500,99.92,3.278,0.351,3.458,0.0,50.0,0.364,50.0,0.444
14600,99.84,3.28,0.332,3.458,0.0,50.0,0.37,50.0,0.399
14700,99.88,3.281,0.332,3.458,0.0,50.0,0.33,50.0,0.434
14800,99.84,3.282,0.35,3.458,0.0,50.0,0.369,50.0,0.398
14900,100.0,3.283,0.326,3.458,0.0,50.0,0.396,50.0,0.397
15000,99.96,3.284,0.335,3.458,0.0,50.0,0.384,50.0,0.408
15100,99.2,3.279,0.506,3.461,0.276,50.0,0.439,50.0,0.492
15200,99.76,3.276,0.385,3.46,0.046,50.0,0.363,50.0,0.448
15300,99.88,3.277,0.317,3.459,0.012,50.0,0.394,50.0,0.4
15400,99.92,3.278,0.325,3.459,0.002,50.0,0.346,50.0,0.397
15500,99.96,3.279,0.336,3.459,0.0,50.0,0.354,50.0,0.467
15600,99.92,3.28,0.332,3.459,0.0,50.0,0.374,50.0,0.426
15700,99.92,3.281,0.328,3.459,0.0,50.0,0.376,50.0,0.417
15800,99.8,3.282,0.341,3.459,0.0,50.0,0.384,50.0,0.397
15900,99.96,3.283,0.325,3.459,0.0,50.0,0.364,50.0,0.439
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,97.857,2.745,0.612,3.299,0.287,50.0,0.547,50.0,0.513
200,97.464,2.968,0.5,3.318,0.05,50.0,0.472,50.0,0.464
300,98.214,3.058,0.47,3.346,0.008,50.0,0.428,50.0,0.466
400,99.036,3.123,0.452,3.354,0.0,50.0,0.455,50.0,0.469
500,99.321,3.171,0.39,3.354,0.0,50.0,0.394,50.0,0.466
600,99.464,3.209,0.394,3.354,0.0,50.0,0.459,50.0,0.485
700,99.607,3.245,0.358,3.354,0.0,50.0,0.387,50.0,0.452
800,99.464,3.271,0.36,3.354,0.0,50.0,0.454,50.0,0.499
900,99.143,3.294,0.365,3.354,0.0,50.0,0.47,50.0,0.426
1000,99.25,3.315,0.333,3.354,0.0,50.0,0.398,50.0,0.455
1100,98.321,3.259,0.548,3.448,0.267,50.0,0.517,50.0,0.531
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.111,2.805,0.576,3.474,0.287,50.0,0.487,50.0,0.507
200,99.667,3.045,0.563,3.433,0.056,50.0,0.448,50.0,0.43
300,99.889,3.16,0.54,3.46,0.007,50.0,0.399,50.0,0.439
400,99.667,3.223,0.466,3.454,0.0,50.0,0.408,50.0,0.426
500,99.833,3.269,0.4,3.454,0.0,50.0,0.448,50.0,0.409
600,99.722,3.305,0.428,3.454,0.0,50.0,0.38,50.0,0.405
700,99.833,3.331,0.402,3.454,0.0,50.0,0.439,50.0,0.413
800,99.944,3.354,0.408,3.454,0.0,50.0,0.413,50.0,0.379
900,99.944,3.377,0.428,3.454,0.0,50.0,0.422,50.0,0.461
1000,99.944,3.395,0.383,3.454,0.0,50.0,0.411,50.0,0.44
1100,99.056,3.356,0.604,3.504,0.301,50.0,0.466,50.0,0.509
1200,99.222,3.33,0.483,3.558,0.079,50.0,0.432,50.0,0.424
1300,99.889,3.336,0.438,3.577,0.01,50.0,0.413,50.0,0.4
1400,99.889,3.346,0.41,3.58,0.002,50.0,0.409,50.0,0.352
1500,99.889,3.358,0.4,3.581,0.0,50.0,0.392,50.0,0.396
1600,99.722,3.369,0.405,3.581,0.0,50.0,0.408,50.0,0.393
1700,99.889,3.38,0.402,3.581,0.0,50.0,0.417,50.0,0.407
1800,99.611,3.39,0.413,3.581,0.0,50.0,0.422,50.0,0.424
1900,99.833,3.399,0.389,3.581,0.0,50.0,0.4,50.0,0.385
2000,100.0,3.409,0.396,3.581,0.0,50.0,0.403,50.0,0.434
2100,99.389,3.382,0.55,3.59,0.261,50.0,0.468,50.0,0.443
2200,99.444,3.369,0.454,3.552,0.087,50.0,0.398,50.0,0.397
2300,99.667,3.371,0.398,3.531,0.017,50.0,0.432,50.0,0.402
2400,99.778,3.376,0.432,3.523,0.0,50.0,0.405,50.0,0.408
2500,99.944,3.383,0.394,3.523,0.0,50.0,0.389,50.0,0.407
2600,99.722,3.39,0.375,3.523,0.0,50.0,0.417,50.0,0.435
2700,100.0,3.396,0.398,3.523,0.0,50.0,0.404,50.0,0.402
2800,99.833,3.402,0.391,3.523,0.0,50.0,0.411,50.0,0.398
2900,99.944,3.408,0.428,3.523,0.0,50.0,0.456,50.0,0.441
3000,99.833,3.414,0.38,3.523,0.0,50.0,0.421,50.0,0.388
3100,99.222,3.397,0.569,3.545,0.255,50.0,0.522,50.0,0.519
3200,99.778,3.392,0.412,3.559,0.071,50.0,0.406,50.0,0.447
3300,99.611,3.396,0.388,3.558,0.004,50.0,0.429,50.0,0.428
3400,99.889,3.4,0.37,3.56,0.002,50.0,0.402,50.0,0.407
3500,99.944,3.405,0.398,3.56,0.0,50.0,0.39,50.0,0.413
3600,99.944,3.41,0.411,3.56,0.0,50.0,0.41,50.0,0.425
3700,99.667,3.414,0.375,3.56,0.0,50.0,0.395,50.0,0.376
3800,99.944,3.418,0.384,3.56,0.0,50.0,0.367,50.0,0.356
3900,99.778,3.422,0.412,3.56,0.0,50.0,0.442,50.0,0.39
4000,99.833,3.426,0.401,3.56,0.0,50.0,0.412,50.0,0.422
4100,99.444,3.411,0.597,3.551,0.266,50.0,0.514,50.0,0.495
4200,99.833,3.408,0.417,3.528,0.058,50.0,0.488,50.0,0.432
4300,100.0,3.411,0.389,3.521,0.009,50.0,0.392,50.0,0.371
4400,99.778,3.414,0.384,3.52,0.0,50.0,0.394,50.0,0.389
4500,99.944,3.418,0.429,3.52,0.0,50.0,0.4,50.0,0.404
4600,99.722,3.421,0.388,3.52,0.0,50.0,0.389,50.0,0.404
4700,99.889,3.425,0.398,3.52,0.0,50.0,0.419,50.0,0.424
4800,99.944,3.427,0.381,3.52,0.0,50.0,0.431,50.0,0.394
4900,99.611,3.43,0.409,3.52,0.0,50.0,0.425,50.0,0.383
5000,99.944,3.433,0.405,3.52,0.0,50.0,0.447,50.0,0.47
5100,98.889,3.423,0.525,3.526,0.285,50.0,0.495,50.0,0.448
5200,99.667,3.419,0.419,3.522,0.049,50.0,0.434,50.0,0.382
5300,99.944,3.42,0.397,3.519,0.002,50.0,0.43,50.0,0.384
5400,99.833,3.423,0.409,3.519,0.0,50.0,0.426,50.0,0.409
5500,99.889,3.426,0.396,3.519,0.0,50.0,0.425,50.0,0.417
5600,99.722,3.428,0.403,3.519,0.0,50.0,0.452,50.0,0.415
5700,100.0,3.43,0.398,3.519,0.0,50.0,0.456,50.0,0.408
5800,99.889,3.433,0.383,3.519,0.0,50.0,0.435,50.0,0.41
5900,99.889,3.435,0.4,3.519,0.0,50.0,0.406,50.0,0.393
6000,100.0,3.437,0.38,3.519,0.0,50.0,0.329,50.0,0.392
6100,99.556,3.427,0.526,3.521,0.283,50.0,0.434,50.0,0.473
6200,99.889,3.424,0.433,3.513,0.036,50.0,0.431,50.0,0.393
6300,99.667,3.426,0.399,3.509,0.0,50.0,0.434,50.0,0.421
6400,99.444,3.428,0.422,3.509,0.0,50.0,0.432,50.0,0.413
6500,99.722,3.43,0.382,3.509,0.0,50.0,0.448,50.0,0.363
6600,99.889,3.432,0.39,3.509,0.0,50.0,0.436,50.0,0.423
6700,99.944,3.434,0.394,3.509,0.0,50.0,0.434,50.0,0.429
6800,99.833,3.436,0.368,3.509,0.0,50.0,0.378,50.0,0.376
6900,100.0,3.438,0.391,3.509,0.0,50.0,0.375,50.0,0.386
7000,100.0,3.44,0.389,3.509,0.0,50.0,0.415,50.0,0.387
7100,99.111,3.432,0.544,3.511,0.258,50.0,0.459,50.0,0.483
7200,99.833,3.429,0.444,3.502,0.033,50.0,0.456,50.0,0.434
7300,99.833,3.43,0.404,3.501,0.005,50.0,0.422,50.0,0.398
7400,99.944,3.432,0.422,3.501,0.0,50.0,0.378,50.0,0.381
7500,99.778,3.434,0.394,3.501,0.0,50.0,0.408,50.0,0.421
7600,99.778,3.435,0.393,3.501,0.0,50.0,0.434,50.0,0.394
7700,99.778,3.437,0.421,3.501,0.0,50.0,0.384,50.0,0.387
7800,99.889,3.439,0.399,3.501,0.0,50.0,0.446,50.0,0.426
7900,99.778,3.441,0.424,3.501,0.0,50.0,0.425,50.0,0.425
8000,99.889,3.442,0.38,3.501,0.0,50.0,0.417,50.0,0.387
8100,99.333,3.434,0.55,3.505,0.277,50.0,0.434,50.0,0.511
8200,99.389,3.43,0.471,3.505,0.055,50.0,0.481,50.0,0.398
8300,99.722,3.43,0.439,3.5,0.013,50.0,0.419,50.0,0.397
8400,99.944,3.432,0.395,3.5,0.0,50.0,0.417,50.0,0.364
8500,99.889,3.434,0.42,3.5,0.0,50.0,0.446,50.0,0.422
8600,99.944,3.435,0.4,3.5,0.0,50.0,0.383,50.0,0.433
8700,99.889,3.437,0.398,3.5,0.0,50.0,0.443,50.0,0.422
8800,99.833,3.438,0.398,3.5,0.0,50.0,0.39,50.0,0.392
8900,99.889,3.44,0.387,3.5,0.0,50.0,0.382,50.0,0.403
9000,99.889,3.441,0.379,3.5,0.0,50.0,0.385,50.0,0.39
9100,99.333,3.434,0.526,3.509,0.24,50.0,0.485,50.0,0.45
9200,99.556,3.43,0.437,3.51,0.064,50.0,0.441,50.0,0.401
9300,99.722,3.43,0.436,3.513,0.006,50.0,0.403,50.0,0.421
9400,99.889,3.431,0.408,3.514,0.0,50.0,0.379,50.0,0.388
9500,99.944,3.433,0.397,3.514,0.0,50.0,0.396,50.0,0.38
9600,99.944,3.434,0.389,3.514,0.0,50.0,0.426,50.0,0.393
9700,99.833,3.436,0.405,3.514,0.0,50.0,0.426,50.0,0.419
9800,99.944,3.437,0.403,3.514,0.0,50.0,0.451,50.0,0.423
9900,99.722,3.439,0.403,3.514,0.0,50.0,0.415,50.0,0.421
10000,99.778,3.44,0.388,3.514,0.0,50.0,0.408,50.0,0.397
10100,99.444,3.434,0.553,3.526,0.246,50.0,0.431,50.0,0.429
10200,99.722,3.431,0.47,3.518,0.05,50.0,0.452,50.0,0.428
10300,99.667,3.431,0.403,3.517,0.0,50.0,0.404,50.0,0.367
10400,99.944,3.432,0.373,3.517,0.0,50.0,0.418,50.0,0.382
10500,99.833,3.434,0.36,3.517,0.0,50.0,0.421,50.0,0.388
10600,99.944,3.435,0.385,3.517,0.0,50.0,0.38,50.0,0.394
10700,99.889,3.437,0.397,3.517,0.0,50.0,0.41,50.0,0.4
